,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.6070935726165771,0.18953511118888855,0.6572447419166565,0.7276740074157715,0.6781013607978821,0.14779123663902283,0.655842125415802,0.9804878234863281
1,0.6446018218994141,0.1584421545267105,0.6657819151878357,0.8241130709648132,0.6828619241714478,0.14756552875041962,0.6602262258529663,0.9763066172599792
2,0.6632659435272217,0.15275560319423676,0.6660258769989014,0.8853084444999695,0.6851022243499756,0.14673037827014923,0.6623499393463135,0.9742160439491272
3,0.6762687563896179,0.1495635062456131,0.6676521301269531,0.9218133091926575,0.6904228329658508,0.14617474377155304,0.6669324040412903,0.971660852432251
4,0.6830902695655823,0.1480332463979721,0.6691122651100159,0.9382404685020447,0.6919630169868469,0.14600922167301178,0.6689134836196899,0.968176543712616
5,0.6855308413505554,0.1472495198249817,0.6695447564125061,0.9444462656974792,0.6936432123184204,0.14528264105319977,0.6705882549285889,0.9665505290031433
6,0.6877713203430176,0.14699779450893402,0.6701736450195312,0.9491587281227112,0.6926631331443787,0.14531844854354858,0.6699420213699341,0.9660859704017639
7,0.6896917223930359,0.14650395512580872,0.6714107990264893,0.9502870440483093,0.6951833963394165,0.1450023502111435,0.6728395223617554,0.9621370434761047
8,0.692292332649231,0.14645513892173767,0.6730403900146484,0.9520127177238464,0.6947633624076843,0.1447838395833969,0.6721205115318298,0.9637630581855774
9,0.692352294921875,0.14593352377414703,0.6737399697303772,0.9493578672409058,0.6963035464286804,0.14438873529434204,0.673658549785614,0.9623693227767944
10,0.6931725144386292,0.14578777551651,0.6744241118431091,0.949225127696991,0.6964435577392578,0.14517036080360413,0.6732609272003174,0.9644599556922913
11,0.6923123002052307,0.14556166529655457,0.6736837029457092,0.9494574069976807,0.696163535118103,0.14468561112880707,0.6733798980712891,0.9630662202835083
12,0.6941927075386047,0.14552049338817596,0.6756340861320496,0.9476321935653687,0.6964435577392578,0.14437399804592133,0.6748486161231995,0.9579558372497559
13,0.693972647190094,0.14555306732654572,0.6750442385673523,0.949291467666626,0.6967235803604126,0.14430712163448334,0.6742708086967468,0.961207926273346
14,0.6936926245689392,0.1451663374900818,0.6749120950698853,0.9489264488220215,0.6967235803604126,0.14415299892425537,0.674555242061615,0.9600464701652527
15,0.6935725808143616,0.14533238112926483,0.6746187210083008,0.9497228860855103,0.6965835690498352,0.1440184861421585,0.6743313670158386,0.9605110287666321
16,0.6953129768371582,0.14511319994926453,0.6757974624633789,0.9505525231361389,0.696163535118103,0.14415539801120758,0.6740583777427673,0.9602787494659424
17,0.6945527791976929,0.14501163363456726,0.6752334237098694,0.950386643409729,0.6972836852073669,0.1439880132675171,0.6750531196594238,0.959814190864563
18,0.6956130266189575,0.1445082426071167,0.6760533452033997,0.9504861831665039,0.696163535118103,0.144057497382164,0.6753161549568176,0.9551684260368347
19,0.6954730153083801,0.14491701126098633,0.6761661767959595,0.9495901465415955,0.6954634785652161,0.14407630264759064,0.6749342679977417,0.9544715285301208
20,0.6955130100250244,0.1446780562400818,0.6758573651313782,0.9509508013725281,0.6960235238075256,0.14372995495796204,0.6750902533531189,0.9556329846382141
21,0.6959531307220459,0.14464637637138367,0.676133394241333,0.9512494802474976,0.6963035464286804,0.14385397732257843,0.6746810674667358,0.9581881761550903
22,0.6953529715538025,0.14469000697135925,0.6756967306137085,0.9510835409164429,0.6963035464286804,0.14369438588619232,0.6750819683074951,0.9565621614456177
