,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.6168245077133179,0.18916775286197662,0.6934478282928467,0.7353901863098145,0.6949643492698669,0.14378441870212555,0.6963818669319153,0.940717339515686
1,0.6562634706497192,0.15527881681919098,0.696197509765625,0.835647702217102,0.6949643492698669,0.1424398273229599,0.697250247001648,0.9377439022064209
2,0.6720321774482727,0.1491701304912567,0.6942899227142334,0.8849002718925476,0.6977418065071106,0.1418413370847702,0.6967997550964355,0.9468500018119812
3,0.6823145747184753,0.1463407725095749,0.6946112513542175,0.9120888113975525,0.6962926983833313,0.14176411926746368,0.6958720684051514,0.9461066722869873
4,0.6865758895874023,0.14543655514717102,0.6948274970054626,0.9230544567108154,0.6987078785896301,0.1411152482032776,0.6985415816307068,0.9435049295425415
5,0.6873522996902466,0.1444767862558365,0.6950939297676086,0.924275815486908,0.6967757344245911,0.14091138541698456,0.6966292262077332,0.9448058009147644
6,0.689681351184845,0.14382223784923553,0.6966027021408081,0.9255236983299255,0.6971380114555359,0.14036396145820618,0.6969156861305237,0.9448058009147644
7,0.6901299357414246,0.14346426725387573,0.6966738700866699,0.9265061020851135,0.6978625655174255,0.13981856405735016,0.6981417536735535,0.9425757527351379
8,0.6917688846588135,0.1428254395723343,0.698553740978241,0.9246475100517273,0.7006400227546692,0.13939253985881805,0.701248288154602,0.9396023154258728
9,0.6934941411018372,0.1421641856431961,0.6992369890213013,0.9270371198654175,0.7040212750434875,0.13820718228816986,0.7063380479812622,0.9319828748703003
10,0.6925625205039978,0.1418078988790512,0.6997925639152527,0.9226827621459961,0.7026929259300232,0.13782331347465515,0.7072858810424805,0.9254785180091858
11,0.6948570609092712,0.14150390028953552,0.7031485438346863,0.9179035425186157,0.7020891308784485,0.13731169700622559,0.7028117775917053,0.9383014440536499
12,0.6941669583320618,0.1413014829158783,0.701316773891449,0.9219924211502075,0.7064363956451416,0.13718684017658234,0.710293710231781,0.9258502125740051
13,0.6967720985412598,0.14030689001083374,0.7059233784675598,0.9141597747802734,0.7069194316864014,0.13645745813846588,0.7119081616401672,0.9221334457397461
14,0.6973241567611694,0.14024850726127625,0.7080085277557373,0.9091150760650635,0.7087308168411255,0.13580134510993958,0.7098826766014099,0.9330979585647583
15,0.6981177926063538,0.1399766504764557,0.7085962295532227,0.9093805551528931,0.7119913101196289,0.13571153581142426,0.71387779712677,0.9291953444480896
16,0.6985663175582886,0.1397847682237625,0.7098376750946045,0.9067519903182983,0.7153725624084473,0.135222926735878,0.715200662612915,0.9338412880897522
17,0.7002742886543274,0.13930925726890564,0.7122207283973694,0.903990626335144,0.7168216109275818,0.1350826770067215,0.720447301864624,0.9219475984573364
18,0.7009643912315369,0.13890430331230164,0.7142345309257507,0.8997955322265625,0.711749792098999,0.1347644329071045,0.7200176119804382,0.9104255437850952
19,0.7032071948051453,0.13869372010231018,0.7154409885406494,0.901999294757843,0.7200821042060852,0.13373339176177979,0.7217957973480225,0.9262219071388245
20,0.7017062902450562,0.13856299221515656,0.7149640321731567,0.899556577205658,0.7264823317527771,0.13382717967033386,0.7340041995048523,0.9081954956054688
21,0.7028104066848755,0.1384235918521881,0.7180690765380859,0.8933966755867004,0.7262408137321472,0.13353675603866577,0.7339242696762085,0.9078238010406494
22,0.7045873999595642,0.13818149268627167,0.7171706557273865,0.9004858732223511,0.7228595614433289,0.13359546661376953,0.7270452976226807,0.9182308316230774
23,0.7067267298698425,0.13772977888584137,0.7212135195732117,0.8943790793418884,0.7264823317527771,0.13323231041431427,0.735560953617096,0.9041070342063904
24,0.704846203327179,0.1376802772283554,0.7206182479858398,0.8913257122039795,0.7290182113647461,0.13282236456871033,0.7412706017494202,0.8955584168434143
25,0.7060193419456482,0.13756948709487915,0.7225327491760254,0.8889361023902893,0.7321579456329346,0.1325603425502777,0.7497236728668213,0.8823638558387756
26,0.7088660001754761,0.13704855740070343,0.7242019176483154,0.8914319276809692,0.7309503555297852,0.13207414746284485,0.7483068108558655,0.8829213976860046
27,0.7091248035430908,0.1369437277317047,0.7256926894187927,0.8880068063735962,0.7305880784988403,0.1323179453611374,0.7429056167602539,0.8951867818832397
28,0.7081068754196167,0.13678117096424103,0.724667489528656,0.8882722854614258,0.7326409816741943,0.13188296556472778,0.7448585033416748,0.8951867818832397
29,0.7127305269241333,0.13626918196678162,0.7283515930175781,0.8897325992584229,0.7334862947463989,0.1316451132297516,0.7479687333106995,0.8896116018295288
30,0.7120404243469238,0.13627783954143524,0.729533314704895,0.8849002718925476,0.7304673194885254,0.13140259683132172,0.7427161931991577,0.8953726291656494
31,0.7107810378074646,0.13655580580234528,0.7282596826553345,0.885192334651947,0.7285351753234863,0.1314125657081604,0.7415574193000793,0.8937000632286072
32,0.7128685712814331,0.13552327454090118,0.729435920715332,0.8871837258338928,0.7326409816741943,0.13066163659095764,0.7442542314529419,0.8966735005378723
33,0.7141279578208923,0.1357124000787735,0.7308424711227417,0.8865464925765991,0.735297679901123,0.13084472715854645,0.7491795420646667,0.8909124732017517
34,0.7151113748550415,0.13525597751140594,0.7314713597297668,0.8872899413108826,0.7314333915710449,0.13023972511291504,0.7476855516433716,0.8855231404304504
35,0.7147145867347717,0.13542801141738892,0.7302971482276917,0.8894140124320984,0.733365535736084,0.1300400346517563,0.7471568584442139,0.891284167766571
36,0.7154219150543213,0.13495904207229614,0.7309807538986206,0.8893343806266785,0.7349354028701782,0.13001485168933868,0.7481308579444885,0.892585039138794
37,0.7171816229820251,0.13480721414089203,0.7316892743110657,0.8917505145072937,0.7379543781280518,0.13009442389011383,0.7507418394088745,0.8933283686637878
38,0.7175439596176147,0.13463881611824036,0.7334693074226379,0.8879802227020264,0.7338485717773438,0.12940268218517303,0.7507498264312744,0.8838505744934082
39,0.7155944108963013,0.13488738238811493,0.732582151889801,0.8855640888214111,0.7346938848495483,0.12918399274349213,0.750866711139679,0.8855231404304504
40,0.7187343835830688,0.13431863486766815,0.7357303500175476,0.8850330710411072,0.7325202226638794,0.12892232835292816,0.7501580119132996,0.882178008556366
41,0.7181995511054993,0.134372740983963,0.7340707778930664,0.8880068063735962,0.7395241856575012,0.1289055049419403,0.7544995546340942,0.8881248831748962
42,0.7194072008132935,0.13413305580615997,0.7367931604385376,0.8839444518089294,0.7338485717773438,0.12891674041748047,0.7511462569236755,0.8829213976860046
