,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.6245191097259521,0.18821194767951965,0.691706657409668,0.7615697383880615,0.6912208795547485,0.14400237798690796,0.6858384013175964,0.9684073328971863
1,0.6615944504737854,0.1555856466293335,0.6941897869110107,0.8565170168876648,0.697017252445221,0.14277462661266327,0.6971985697746277,0.9435049295425415
2,0.6723254323005676,0.15040460228919983,0.6915343403816223,0.8948835730552673,0.692307710647583,0.14130282402038574,0.6909801959991455,0.9524251818656921
3,0.6830909252166748,0.147048681974411,0.6942844390869141,0.9153280258178711,0.6982248425483704,0.14029817283153534,0.6983209252357483,0.9429473876953125
4,0.6877145767211914,0.14502979815006256,0.6960827708244324,0.9219127297401428,0.6984663605690002,0.13940834999084473,0.6978594660758972,0.9451774954795837
5,0.6913893222808838,0.14408180117607117,0.6999696493148804,0.9189389944076538,0.7058326005935669,0.1385452151298523,0.7081860303878784,0.9308678507804871
6,0.6953056454658508,0.14292913675308228,0.703537106513977,0.9178504347801208,0.7066779136657715,0.1381646990776062,0.7090059518814087,0.9304962158203125
7,0.69654780626297,0.14245304465293884,0.7040289640426636,0.9195762276649475,0.7081270217895508,0.13764944672584534,0.710212767124176,0.9304962158203125
8,0.6978762149810791,0.1413336992263794,0.7061399221420288,0.916390061378479,0.7084892988204956,0.13658636808395386,0.7068172097206116,0.9422040581703186
9,0.699204683303833,0.14021676778793335,0.708794355392456,0.9116108417510986,0.7135611772537231,0.13500018417835236,0.7182648777961731,0.9200891852378845
10,0.7037938237190247,0.13972146809101105,0.7123554348945618,0.9126729369163513,0.7163386344909668,0.13449783623218536,0.7129811644554138,0.9431332349777222
11,0.7060021162033081,0.13889242708683014,0.7150633931159973,0.9102567434310913,0.7253955006599426,0.13396979868412018,0.7278861403465271,0.9221334457397461
12,0.7094180583953857,0.13826580345630646,0.7193703651428223,0.906380295753479,0.7301050424575806,0.13245585560798645,0.729903519153595,0.9280802607536316
13,0.7098838686943054,0.13774928450584412,0.7199932336807251,0.9057695865631104,0.7337278127670288,0.13196247816085815,0.7436330318450928,0.9007619619369507
14,0.7129375338554382,0.13688762485980988,0.7236500382423401,0.9030879139900208,0.7365052700042725,0.13079699873924255,0.7312418818473816,0.9399740099906921
15,0.7182512879371643,0.13610094785690308,0.7291299700737,0.9011762142181396,0.7326409816741943,0.12997135519981384,0.7250888347625732,0.9479650855064392
16,0.7177854776382446,0.13559116423130035,0.729634165763855,0.8986803889274597,0.739886462688446,0.1295204907655716,0.7368962168693542,0.932726263999939
17,0.721494734287262,0.13495483994483948,0.7323271632194519,0.900538980960846,0.7359014749526978,0.12924455106258392,0.725501298904419,0.954841136932373
18,0.7227886915206909,0.1344449520111084,0.7350195050239563,0.8966094255447388,0.7351769208908081,0.12883704900741577,0.7308806777000427,0.9377439022064209
19,0.7231854796409607,0.13394373655319214,0.7357058525085449,0.8957863450050354,0.7451998591423035,0.1269633024930954,0.7432693839073181,0.9286378026008606
20,0.7253937721252441,0.13367964327335358,0.7378692030906677,0.895520806312561,0.7442337870597839,0.12648996710777283,0.7389776110649109,0.9375580549240112
21,0.7282232046127319,0.1327792853116989,0.7422386407852173,0.8912460207939148,0.7377128601074219,0.12856127321720123,0.7515284419059753,0.8909124732017517
22,0.729499876499176,0.13238435983657837,0.7424456477165222,0.8937418460845947,0.7478565573692322,0.12537957727909088,0.7526469230651855,0.9115406274795532
23,0.7303452491760254,0.13217517733573914,0.7448709607124329,0.8897591829299927,0.7432677149772644,0.12682349979877472,0.7712047696113586,0.8600631952285767
24,0.7294480800628662,0.1320168524980545,0.7424713969230652,0.8935559988021851,0.7541359663009644,0.12481416016817093,0.7617780566215515,0.9044787287712097
25,0.7317944169044495,0.13133645057678223,0.7458482384681702,0.8907681107521057,0.7503924369812012,0.12499075382947922,0.7630993723869324,0.8931425213813782
26,0.7333816289901733,0.13111013174057007,0.7466406226158142,0.892547070980072,0.7612606883049011,0.1247674748301506,0.7717113494873047,0.8983460068702698
27,0.7369183897972107,0.1307138353586197,0.749921977519989,0.8928656578063965,0.7566719055175781,0.12306462973356247,0.7573394775390625,0.9204608798027039
28,0.7370391488075256,0.1305120885372162,0.7521196603775024,0.8879536986351013,0.7490641474723816,0.12396756559610367,0.7499621510505676,0.9208325743675232
29,0.7382640838623047,0.13004127144813538,0.7509483695030212,0.89352947473526,0.7628305554389954,0.12278303503990173,0.7716647982597351,0.9018769860267639
30,0.7390921711921692,0.12954962253570557,0.7529287934303284,0.8907681107521057,0.7624682784080505,0.12181403487920761,0.771815299987793,0.9007619619369507
31,0.740713894367218,0.1293158233165741,0.7548529505729675,0.8899981379508972,0.7599323987960815,0.12295384705066681,0.7716573476791382,0.8955584168434143
32,0.7429049611091614,0.1288987249135971,0.7558047771453857,0.8927860260009766,0.7622267603874207,0.12166711688041687,0.7694251537322998,0.9054079055786133
33,0.7429566979408264,0.12882918119430542,0.7565362453460693,0.8912194967269897,0.7592078447341919,0.12245457619428635,0.7784903645515442,0.8797621130943298
34,0.744888961315155,0.12838096916675568,0.7592827677726746,0.8893343806266785,0.7671778798103333,0.12141601741313934,0.779776394367218,0.8942575454711914
35,0.743370771408081,0.12823712825775146,0.7572938203811646,0.8904229402542114,0.7572757005691528,0.12246926873922348,0.777083694934845,0.8784612417221069
36,0.7447509765625,0.1279900223016739,0.7580106258392334,0.8919098377227783,0.7671778798103333,0.12036541104316711,0.7922803163528442,0.869726836681366
37,0.7465451955795288,0.1272718459367752,0.7618190050125122,0.8873695731163025,0.7629513144493103,0.12038055062294006,0.7691338658332825,0.9076380133628845
38,0.7449924945831299,0.1278311312198639,0.759244978427887,0.8896529674530029,0.7685062289237976,0.1213352382183075,0.7930626273155212,0.8710277080535889
39,0.7464244365692139,0.12710191309452057,0.7614234089851379,0.8879802227020264,0.7675401568412781,0.1214488074183464,0.7888665795326233,0.8769745230674744
40,0.7464072108268738,0.12707547843456268,0.7598795890808105,0.8914053440093994,0.7664533257484436,0.12012352049350739,0.7709479928016663,0.9113547801971436
41,0.7486672401428223,0.12679694592952728,0.7619490623474121,0.8918302059173584,0.7617437243461609,0.1216128021478653,0.799578070640564,0.8451960682868958
42,0.7507720589637756,0.1265055537223816,0.7646898031234741,0.8904495239257812,0.7571549415588379,0.12096086144447327,0.7650204300880432,0.9039211869239807
43,0.7505477666854858,0.1262398064136505,0.7649463415145874,0.8893874883651733,0.7688685059547424,0.11878476291894913,0.7830204367637634,0.891284167766571
44,0.748977780342102,0.12630994617938995,0.7630482912063599,0.8900777697563171,0.7648834586143494,0.12061836570501328,0.7866443991661072,0.8756736516952515
45,0.7523937821388245,0.12541306018829346,0.7659919261932373,0.8911929726600647,0.7724912166595459,0.11896815150976181,0.8015174865722656,0.8637799620628357
46,0.7514448761940002,0.12569290399551392,0.7656856775283813,0.8897591829299927,0.7648834586143494,0.12052900344133377,0.7790055274963379,0.8909124732017517
47,0.7504960298538208,0.12579728662967682,0.7651724815368652,0.8887767791748047,0.7705591320991516,0.11825349926948547,0.7829621434211731,0.8950009346008301
48,0.7518072128295898,0.1253920942544937,0.7662967443466187,0.8892281651496887,0.771766722202301,0.11787281930446625,0.7887510061264038,0.8860806822776794
49,0.7510135769844055,0.1253022998571396,0.7648010849952698,0.8907415866851807,0.7714044451713562,0.11814796924591064,0.7829331755638123,0.896859347820282
50,0.7516863942146301,0.12506631016731262,0.7659063935279846,0.8898122906684875,0.7665740847587585,0.11903610825538635,0.7735639214515686,0.9059654474258423
51,0.7532563805580139,0.12483907490968704,0.7669889330863953,0.8909274339675903,0.7682647109031677,0.1181071400642395,0.7891747355461121,0.8779037594795227
52,0.7542742490768433,0.12442566454410553,0.769542396068573,0.8876616358757019,0.7728534936904907,0.11742368340492249,0.7732667326927185,0.9202750325202942
53,0.7554301619529724,0.12432543188333511,0.7698724865913391,0.8894936442375183,0.7699553370475769,0.11833533644676208,0.7762237787246704,0.9076380133628845
54,0.754395067691803,0.12392865121364594,0.7680128216743469,0.8912194967269897,0.7663325667381287,0.11778164654970169,0.7925297021865845,0.8674967288970947
55,0.757310688495636,0.1239020824432373,0.7688819169998169,0.8957597613334656,0.7730950117111206,0.11788757145404816,0.7867671251296997,0.8927708864212036
56,0.7539637088775635,0.12408583611249924,0.7697450518608093,0.8865464925765991,0.7741818428039551,0.11708373576402664,0.7915628552436829,0.8857089877128601
57,0.7562410235404968,0.12357053905725479,0.769972026348114,0.8910601735115051,0.7740610837936401,0.11711248755455017,0.7836134433746338,0.9011335968971252
58,0.7549126148223877,0.1237560510635376,0.7699868679046631,0.8881130218505859,0.7772008180618286,0.11720211803913116,0.7889833450317383,0.8970451354980469
59,0.7572934627532959,0.12323170900344849,0.7701944708824158,0.8928922414779663,0.7735780477523804,0.11657063663005829,0.7931438088417053,0.8814346790313721
60,0.7565688490867615,0.1231861561536789,0.7709421515464783,0.8897060751914978,0.7740610837936401,0.1171082928776741,0.7944630980491638,0.8799479603767395
61,0.755827009677887,0.12294715642929077,0.7703666090965271,0.8893077969551086,0.780461311340332,0.11585577577352524,0.7893454432487488,0.9031778573989868
62,0.7574314475059509,0.12278047204017639,0.7713549733161926,0.8907150030136108,0.7797367572784424,0.11539023369550705,0.7884833812713623,0.9033637046813965
63,0.7580870389938354,0.12266044318675995,0.7718918919563293,0.8910070657730103,0.7793744802474976,0.11560433357954025,0.7907395362854004,0.8981602191925049
64,0.7602781057357788,0.12181811779737473,0.7739511132240295,0.8914319276809692,0.7741818428039551,0.11697399616241455,0.7812850475311279,0.906151294708252
65,0.7600365877151489,0.12209833413362503,0.7732354998588562,0.8924143314361572,0.7757517099380493,0.11568315327167511,0.7918184995651245,0.8884965777397156
66,0.758621871471405,0.12230532616376877,0.7726937532424927,0.8904760479927063,0.7759932279586792,0.11497791856527328,0.7820799946784973,0.9083813428878784
67,0.7618135809898376,0.12136650085449219,0.7742372751235962,0.8941667079925537,0.7759932279586792,0.11612112075090408,0.78499835729599,0.9024344682693481
68,0.7609682083129883,0.12192229926586151,0.7759004235267639,0.8888564109802246,0.7778046131134033,0.11477002501487732,0.7781618237495422,0.9204608798027039
69,0.760174572467804,0.12166053801774979,0.7726000547409058,0.894060492515564,0.7757517099380493,0.11626973003149033,0.8010936379432678,0.8712135553359985
70,0.760140061378479,0.12162566184997559,0.7737957835197449,0.8914584517478943,0.7767177820205688,0.11567125469446182,0.7924809455871582,0.8892399072647095
71,0.7630729675292969,0.12094498425722122,0.7760856747627258,0.8930249810218811,0.7750271558761597,0.11555346101522446,0.7825248837471008,0.9054079055786133
72,0.7613822817802429,0.1211412101984024,0.773516058921814,0.8947508335113525,0.778408408164978,0.1143142506480217,0.7916118502616882,0.8944433927536011
73,0.7610199451446533,0.12088891863822937,0.7760567665100098,0.8886440396308899,0.7810651063919067,0.11408757418394089,0.7894224524497986,0.9042928814888
74,0.7625726461410522,0.12084004282951355,0.7760887145996094,0.8919363617897034,0.782634973526001,0.1149514839053154,0.7990646362304688,0.8890540599822998
75,0.7652813196182251,0.11999354511499405,0.7776648998260498,0.894511878490448,0.7827557325363159,0.114991694688797,0.79150390625,0.903735339641571
76,0.7632282376289368,0.12042900919914246,0.7755980491638184,0.8943790793418884,0.7798575162887573,0.1142265647649765,0.786381185054779,0.9078238010406494
77,0.7635215520858765,0.11994076520204544,0.777499794960022,0.8910601735115051,0.7808235883712769,0.11436175554990768,0.7902018427848816,0.9022486805915833
78,0.7646602392196655,0.12000010162591934,0.7780581712722778,0.8923612236976624,0.7802197933197021,0.11401193588972092,0.791264533996582,0.8989035487174988
79,0.7653847932815552,0.12011892348527908,0.7799181342124939,0.890104353427887,0.7794952392578125,0.11346147954463959,0.7838096618652344,0.9122839570045471
80,0.7672135829925537,0.119312584400177,0.7797971963882446,0.8942729234695435,0.7817896604537964,0.11368393152952194,0.798330545425415,0.8886824250221252
81,0.7651950120925903,0.11984413117170334,0.7793936729431152,0.8907681107521057,0.7821519374847412,0.11371617764234543,0.7840241193771362,0.9174874424934387
82,0.7649189829826355,0.11957971751689911,0.7774673700332642,0.8941401243209839,0.778408408164978,0.11413143575191498,0.7846820950508118,0.9081954956054688
83,0.768386721611023,0.11906442046165466,0.7828502058982849,0.890582263469696,0.7837217450141907,0.1134580597281456,0.8012756109237671,0.8871957063674927
84,0.7657643556594849,0.11934767663478851,0.7810895442962646,0.8885378241539001,0.7800990343093872,0.11401833593845367,0.7858060598373413,0.9094963669776917
85,0.7665407061576843,0.11893822997808456,0.7791711688041687,0.8941136002540588,0.7867407202720642,0.11243807524442673,0.8033227324485779,0.8896116018295288
86,0.7681969404220581,0.11903083324432373,0.7808145880699158,0.8942994475364685,0.7821519374847412,0.11348674446344376,0.7959622740745544,0.8938859105110168
87,0.769749641418457,0.11836185306310654,0.7835537195205688,0.8920691609382629,0.7779253721237183,0.11406326293945312,0.780398964881897,0.9160007238388062
